"date","Plate.SN","well","DIV","trt","dose","units","file.name","meanfiringrate","burst.per.min","mean.isis","per.spikes.in.burst","mean.dur","mean.IBIs","nAE","nABE","ns.n","ns.peak.m","ns.durn.m","ns.percent.of.spikes.in.ns","ns.mean.insis","ns.durn.sd","ns.mean.spikes.in.ns","r","mi","wllq","wllq_notes"
"20170920","MW1147-19","D4",5,"Pyraclostrobin",0.003,"uM","ON_20170920_MW1147-19_05_00(000).h5",1.04422528528306,1.848,0.0624689643775421,38.1151538461538,0.498846153846154,48.8520769230769,15,13,13,13.0769230769231,0.281634615384615,2.58101113238318,71.5708333333333,0.0733235030943257,28,0.0411706011737437,0.000300070687005728,1,""
"20170920","MW1147-19","D4",7,"Pyraclostrobin",0.003,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.62251923963818,3.588,0.0399477785962423,63.7119333333333,0.618,26.6924666666667,15,15,31,14.9354838709677,0.31371095750128,7.08464235304831,28.9816666666667,0.0455598138938847,50.1935483870968,0.172633701578246,0.00422691470239989,1,""
"20170920","MW1147-19","D4",9,"Pyraclostrobin",0.003,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.16918809516444,2.732,0.0329289579695573,76.427,0.583733333333333,27.9276666666667,15,15,33,14.1818181818182,0.304366008570554,10.4887146740848,26.490625,0.0545638393612335,50.2727272727273,0.237816781468417,0.00542464809903227,1,""
"20170920","MW1147-19","D5",12,"Pyraclostrobin",0.01,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.03460169708753,2.932,0.0253327683861997,87.4679333333333,0.388666666666667,25.3244,15,15,52,12.5,0.249363414363414,21.8816973853408,17.0696078431373,0.0814239355531538,58.9038461538462,0.336976117239616,0.00896322544028135,1,""
"20170920","MW1147-19","D5",5,"Pyraclostrobin",0.01,"uM","ON_20170920_MW1147-19_05_00(000).h5",1.0685216528487,3.54,0.0582486043217475,48.1858,0.4301,37.2061,12,10,13,11.3846153846154,0.247248168498169,2.76754348384886,66.3708333333333,0.1058691463285,24.8461538461538,0.0407564489285146,0.000217975103338278,1,""
"20170920","MW1147-19","D5",7,"Pyraclostrobin",0.01,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.09518567193437,3.076,0.0374319621777857,66.3955333333333,0.4696,26.3409333333333,15,15,27,14.7777777777778,0.281073633156967,9.67153284671533,29.5365384615385,0.0337141937651107,53,0.177649504179527,0.00376335476439918,1,""
"20170920","MW1147-19","D5",9,"Pyraclostrobin",0.01,"uM","ON_20170920_MW1147-19_09_00(000).h5",0.941946788845341,2.46,0.0339082411438654,72.97075,0.4708125,32.7708125,16,16,28,14.7857142857143,0.284936772057308,11.9138897080507,31.3111111111111,0.0531525158531117,57.7142857142857,0.230796965372971,0.00514691811432236,1,""
"20170920","MW1147-19","D6",12,"Pyraclostrobin",0.03,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.01355058591182,3.83625,0.0188843331739956,80.6646,0.220333333333333,17.7451333333333,16,15,72,14.1805555555556,0.167621882361466,30.4487838300788,12.2225352112676,0.0518067709248366,61.7222222222222,0.356027470449843,0.00978281283575472,1,""
"20170920","MW1147-19","D6",5,"Pyraclostrobin",0.03,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.64666856356112,1.45714285714286,0.0534837746194923,41.7623636363636,0.424545454545455,44.716,14,11,14,10.7142857142857,0.277755102040816,4.01567091087169,61.3846153846154,0.0776012025704355,23.4285714285714,0.0419363701388619,0.000447016880864612,1,""
"20170920","MW1147-19","D6",7,"Pyraclostrobin",0.03,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.6854081564777,3.396,0.0322949031340072,67.9113333333333,0.528266666666667,20.0718,15,15,37,15.027027027027,0.33559925997426,10.0100934743494,23.9180555555556,0.0580205045368289,61.6486486486486,0.204280165298898,0.0063860011418791,1,""
"20170920","MW1147-19","D6",9,"Pyraclostrobin",0.03,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.50444818884883,2.836,0.0315158054115855,71.6063333333333,0.505933333333333,24.9121333333333,15,15,35,14.6571428571429,0.339049113584828,9.46118362940426,24.9205882352941,0.114748763770243,55.0857142857143,0.245021732805308,0.00697710810761131,1,""
"20170920","MW1147-19","D7",12,"Pyraclostrobin",0.1,"uM","ON_20170920_MW1147-19_12_00(000).h5",0.336669629359405,1.32,0.0174327286645904,90.9226666666667,0.2065,44.9590833333333,12,12,24,10.125,0.208073743386243,29.6204620462046,32.7021739130435,0.0349602317405346,44.875,0.414886425904395,0.00380988609097991,1,""
"20170920","MW1147-19","D7",5,"Pyraclostrobin",0.1,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.607620829973482,0.72,0.0590825663954233,42.9086,0.5524,68.4258,7,5,5,7.6,0.25325,1.66121318902592,131.3875,0.0931547771185139,13.2,0.0391868476658645,0.000103152550715274,1,""
"20170920","MW1147-19","D7",7,"Pyraclostrobin",0.1,"uM","ON_20170920_MW1147-19_07_00(000).h5",0.6792225240989,1.338,0.0273773447733244,57.5551,0.3249,48.1961,10,10,18,12.4444444444444,0.226588955026455,13.0621325282059,48.4794117647059,0.0578075572836797,45.6666666666667,0.186266999487551,0.00226410021889527,1,""
"20170920","MW1147-19","D7",9,"Pyraclostrobin",0.1,"uM","ON_20170920_MW1147-19_09_00(000).h5",0.40564915776383,1.04,0.0237683431025775,78.317,0.327166666666667,56.0050833333333,12,12,16,13.4375,0.212967058982684,19.6492007104796,51.3733333333333,0.0376704186514502,55.3125,0.327891673066138,0.00353990018697956,1,""
"20170920","MW1147-19","D8",12,"Pyraclostrobin",0.3,"uM","ON_20170920_MW1147-19_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170920","MW1147-19","D8",5,"Pyraclostrobin",0.3,"uM","ON_20170920_MW1147-19_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170920","MW1147-19","D8",7,"Pyraclostrobin",0.3,"uM","ON_20170920_MW1147-19_07_00(000).h5",0.512222449876644,0.96,0.0421344881889761,84.091,0.255,21.386,3,1,0,NA,NA,0,NA,NA,NA,0.00132240151403407,6.80210520322827e-06,1,""
"20170920","MW1147-19","D8",9,"Pyraclostrobin",0.3,"uM","ON_20170920_MW1147-19_09_00(000).h5",0.994669142287643,1.512,0.0492171171260241,51.3146666666667,0.538333333333333,39.3556666666667,5,3,12,8,0.145401785714286,3.33333333333333,73.2636363636364,0.0403088366493415,13.0833333333333,0.066448113445838,1.83637198064718e-05,1,""
"20170920","MW1147-19","E1",12,"Azoxystrobin",0.003,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.57445829967748,4.185,0.0198036745158596,83.7635,0.3186875,15.9379375,16,16,71,13.2957746478873,0.208931306369687,19.84827099506,12.2542857142857,0.094084357621935,63.3802816901408,0.391815230988586,0.0138736795804144,1,""
"20170920","MW1147-19","E1",5,"Azoxystrobin",0.003,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.516737626874817,1.60875,0.0373530571906594,63.1808571428571,0.380285714285714,61.2302857142857,16,14,11,15.6363636363636,0.238672438672439,8.64131165165972,79.44,0.0200328537291243,58.4545454545455,0.153647529496272,0.000661850545906358,1,""
"20170920","MW1147-19","E1",7,"Azoxystrobin",0.003,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.49819511030894,2.83875,0.030409497790129,73.8104375,0.6319375,24.3661875,16,16,23,15.8260869565217,0.383546960286091,7.94011309910077,35.0772727272727,0.0719770799562518,74.4782608695652,0.260680026707005,0.00892476739504332,1,""
"20170920","MW1147-19","E1",9,"Azoxystrobin",0.003,"uM","ON_20170920_MW1147-19_09_00(000).h5",2.02667171082737,3.47625,0.0338111173805716,77.819125,0.7888125,19.55325,16,16,37,15.6216216216216,0.385439189189189,9.02891995614035,24.1763888888889,0.0989778047772563,71.2162162162162,0.283647916985866,0.0100141162847362,1,""
"20170920","MW1147-19","E2",12,"Azoxystrobin",0,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.48265193622593,3.72375,0.0168472704688922,79.758,0.263875,18.7460625,16,16,61,14.344262295082,0.197778131476902,21.9110070257611,14.5375,0.0599560538009559,76.6885245901639,0.410088539560043,0.0139132961019616,1,""
"20170920","MW1147-19","E2",5,"Azoxystrobin",0,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.96746315535224,2.13857142857143,0.0498983197116528,55.429,0.494666666666667,35.9001666666667,14,12,13,14.2307692307692,0.298953754578755,5.33996412848524,62.8791666666667,0.0503968944987172,50.3846153846154,0.09395894699379,0.00113010057269092,1,""
"20170920","MW1147-19","E2",7,"Azoxystrobin",0,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.63652850512378,3.4275,0.0307778582980304,72.7991875,0.632,21.9653125,16,16,29,15.8620689655172,0.403121547992238,10.9225154884155,27.7607142857143,0.0620488247696976,88.7586206896552,0.258232754686797,0.00851025046926299,1,""
"20170920","MW1147-19","E2",9,"Azoxystrobin",0,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.55646220719483,2.7225,0.0324933109849541,78.8094375,0.6988125,24.167125,16,16,32,15.6875,0.401415359813797,9.26248159550261,26.9338709677419,0.109101092362223,64.875,0.314715464154766,0.0103468080784982,1,""
"20170920","MW1147-19","E3",12,"Azoxystrobin",0.01,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.24674708248544,3.555,0.0223057737896177,79.720875,0.319625,18.6344375,16,16,54,14.962962962963,0.226227269386992,22.0575948309475,16.4358490566038,0.0424454235554936,73.3333333333333,0.36906911383799,0.0110542793392627,1,""
"20170920","MW1147-19","E3",5,"Azoxystrobin",0.01,"uM","ON_20170920_MW1147-19_05_00(000).h5",1.04570677111023,2.316,0.0543804085598457,43.9234666666667,0.499933333333333,38.7018666666667,15,15,14,14.2142857142857,0.29547406462585,4.07817681507091,59.3230769230769,0.0508205370314592,41.2857142857143,0.0699946329781214,0.00106988974625362,1,""
"20170920","MW1147-19","E3",7,"Azoxystrobin",0.01,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.69388964172873,3.135,0.0365338822274266,64.8995,0.6749375,20.4699375,16,16,34,15.7352941176471,0.417010679271709,7.49426041325025,26.4969696969697,0.0777007573530886,53.7647058823529,0.199117999450291,0.00655433404578428,1,""
"20170920","MW1147-19","E3",9,"Azoxystrobin",0.01,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.54618440383674,2.49,0.0367872687570592,71.8998125,0.8825,26.962875,16,16,26,15.0384615384615,0.396643564768565,7.14574444194925,32.622,0.128876219092766,61.1923076923077,0.257482524207352,0.00741590591863042,1,""
"20170920","MW1147-19","E4",12,"Azoxystrobin",0.03,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.68473704790824,5.565,0.0189533584946936,81.1432666666667,0.2336,13.2103333333333,16,15,86,14.6860465116279,0.181665219470452,25.1277823577906,10.4335294117647,0.0595065801766908,70.8837209302326,0.361742733947554,0.0136573312772139,1,""
"20170920","MW1147-19","E4",5,"Azoxystrobin",0.03,"uM","ON_20170920_MW1147-19_05_00(000).h5",1.06918832147093,2.128,0.047516060062051,46.1577857142857,0.496571428571429,58.6261428571429,15,14,10,14.9,0.320787698412699,4.0947382958155,92.2555555555556,0.0935419191450292,59.3,0.0845420934745732,0.000996993656172951,1,""
"20170920","MW1147-19","E4",7,"Azoxystrobin",0.03,"uM","ON_20170920_MW1147-19_07_00(000).h5",2.84541793129686,5.085,0.0401001326626936,73.6455625,0.9908125,15.84625,16,16,35,15.9714285714286,0.424710317460318,6.80919607556011,24.5735294117647,0.0755531731618665,79.7142857142857,0.209469642665237,0.00844584855509126,1,""
"20170920","MW1147-19","E4",9,"Azoxystrobin",0.03,"uM","ON_20170920_MW1147-19_09_00(000).h5",2.14465811559353,2.9925,0.0371983309543243,80.39175,1.3755625,21.3689375,16,16,35,15.3428571428571,0.412473897134611,6.70271670498332,24.8985294117647,0.16633309023071,59.1428571428571,0.262094703040013,0.00798103478550081,1,""
"20170920","MW1147-19","E5",12,"Azoxystrobin",0.1,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.11202367469723,3.67125,0.022871160497478,81.09125,0.306375,19.18525,16,16,77,12.3376623376623,0.155567688984897,23.0125523012552,11.4151315789474,0.0567391254583229,47.8571428571429,0.355425925808324,0.00992286830861326,1,""
"20170920","MW1147-19","E5",5,"Azoxystrobin",0.1,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.867928471849443,1.86,0.0381708799730614,58.0527333333333,0.4526,54.6986666666667,15,15,12,15.5833333333333,0.348776455026455,5.77168638801396,68.0863636363636,0.0698540831609407,56.5,0.157182602353819,0.00191575151919527,1,""
"20170920","MW1147-19","E5",7,"Azoxystrobin",0.1,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.58069514697562,3.165,0.0319557542519891,76.268,0.6564375,20.2544375,16,16,30,16,0.351397486772487,10.2671118530885,27.9586206896552,0.0430424622624942,77.9,0.268212395968457,0.00849017790041242,1,""
"20170920","MW1147-19","E5",9,"Azoxystrobin",0.1,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.46923976788564,2.7075,0.0287728870126138,70.2598125,0.5416875,23.4430625,16,16,38,14.2105263157895,0.32635290148448,10.2519260764759,22.6108108108108,0.126498126484587,57.0789473684211,0.255506567136673,0.00745543392419123,1,""
"20170920","MW1147-19","E6",12,"Azoxystrobin",0.3,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.66841745985142,4.82625,0.0247658925516584,87.908,0.409625,15.2854375,16,16,116,11.6637931034483,0.222208725182863,21.0946930280957,7.61217391304348,0.106176352217087,43.6896551724138,0.327426983382112,0.0121192187971244,1,""
"20170920","MW1147-19","E6",5,"Azoxystrobin",0.3,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.662779721931629,1.535,0.0494354471171387,46.7137272727273,0.404545454545455,53.7837272727273,12,11,13,13,0.227928113553114,5.12750205648478,71.7541666666667,0.0642762677905419,28.7692307692308,0.0659277642995515,0.000473576111423443,1,""
"20170920","MW1147-19","E6",7,"Azoxystrobin",0.3,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.53833401703734,3.22125,0.0394353821419692,72.8016666666667,0.698866666666667,22.9020666666667,16,15,31,15.1612903225806,0.327772657450077,8.13921993499458,28.2966666666667,0.0517817772955966,58.1612903225806,0.184614469546274,0.00461133922878574,1,""
"20170920","MW1147-19","E6",9,"Azoxystrobin",0.3,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.58489283351105,3.364,0.0346034071113863,77.0061333333333,0.63,22.0097333333333,15,15,33,14.9090909090909,0.310335497835498,9.34792734047508,26.7171875,0.0692453012614608,60.8181818181818,0.241960574126233,0.00678829838926389,1,""
"20170920","MW1147-19","E7",12,"Azoxystrobin",1,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.33820622065919,4.57125,0.0190734105474634,89.070625,0.2635625,16.6713125,16,16,143,10.013986013986,0.161722007110993,27.5454073689673,6.18556338028169,0.0792674031387958,37.1188811188811,0.390978893495386,0.0126089601502126,1,""
"20170920","MW1147-19","E7",5,"Azoxystrobin",1,"uM","ON_20170920_MW1147-19_05_00(000).h5",1.37167069023402,3.378,0.0706338632741127,33.2691666666667,0.6025,47.3073333333333,10,6,13,10.1538461538462,0.185801282051282,1.64275983652536,68.7375,0.0278961686450168,15.7692307692308,0.0398289036712834,5.02648642028758e-05,1,""
"20170920","MW1147-19","E7",7,"Azoxystrobin",1,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.35103763749821,2.744,0.0367842705651141,65.8308571428571,0.557,22.8920714285714,15,14,31,14.9354838709677,0.33135752688172,10.4880581516096,28.7533333333333,0.0577162788503369,61.9032258064516,0.181394090331641,0.00464277115180941,1,""
"20170920","MW1147-19","E7",9,"Azoxystrobin",1,"uM","ON_20170920_MW1147-19_09_00(000).h5",0.736668500152712,1.785,0.0288094788324373,77.806,0.5201875,38.0659375,16,16,20,15.75,0.292090909090909,16.091628959276,44.8921052631579,0.0354084252074743,85.35,0.298141996270589,0.00590421071673379,1,""
"20170920","MW1147-19","E8",12,"Azoxystrobin",3,"uM","ON_20170920_MW1147-19_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170920","MW1147-19","E8",5,"Azoxystrobin",3,"uM","ON_20170920_MW1147-19_05_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170920","MW1147-19","E8",7,"Azoxystrobin",3,"uM","ON_20170920_MW1147-19_07_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170920","MW1147-19","E8",9,"Azoxystrobin",3,"uM","ON_20170920_MW1147-19_09_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170920","MW1147-19","F1",12,"Trifloxystrobin",0.001,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.961406149263,5.9775,0.0269276096611245,84.5115,0.3741875,12.1990625,16,16,108,12.1018518518519,0.18108888860625,22.3728933578813,8.16588785046729,0.0676915945719739,58.5092592592593,0.357037687292563,0.014373042366248,1,""
"20170920","MW1147-19","F1",5,"Trifloxystrobin",0.001,"uM","ON_20170920_MW1147-19_05_00(000).h5",1.02861412837922,2.115,0.0388471990876713,57.2179375,0.47475,43.6253125,16,16,16,15.4375,0.334366319444444,6.589251957872,53.18,0.0365589385729856,61,0.125857947062199,0.00197537504508073,1,""
"20170920","MW1147-19","F1",7,"Trifloxystrobin",0.001,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.88208416981519,3.97125,0.0339199222231732,78.626,0.703,16.918375,16,16,32,15.6875,0.468597470238095,9.56386982510516,26.5774193548387,0.117450445433954,81,0.240160923831009,0.0086597452288811,1,""
"20170920","MW1147-19","F1",9,"Trifloxystrobin",0.001,"uM","ON_20170920_MW1147-19_09_00(000).h5",2.62465931026317,4.515,0.0364009726581065,74.4081875,1.0099375,16.495875,16,16,40,15.65,0.402583581349206,6.99298849054108,21.675641025641,0.151547646205081,66.075,0.234465907652556,0.00914618754051262,1,""
"20170920","MW1147-19","F2",12,"Trifloxystrobin",0,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.69855661396487,5.1975,0.0246923447255396,84.713,0.375,13.051875,16,16,104,12.7307692307692,0.19845467032967,22.4048407539147,8.54708737864078,0.0939237631258334,52.6923076923077,0.352624053618887,0.0133284507469617,1,""
"20170920","MW1147-19","F2",5,"Trifloxystrobin",0,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.757557777725037,1.308,0.04250585550288,48.4072142857143,0.498857142857143,53.8329285714286,15,14,12,15.5,0.321377314814815,7.3882490728089,72.6045454545455,0.0378987617441716,63.0833333333333,0.113627606525175,0.00151487560523768,1,""
"20170920","MW1147-19","F2",7,"Trifloxystrobin",0,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.43326452589534,3.39375,0.035690537319712,75.293,0.57925,18.7756875,16,16,35,15.5142857142857,0.374321428571429,9.23494355346674,24.2852941176471,0.0543109442297951,54.4571428571429,0.227761127766938,0.00713558276255738,1,""
"20170920","MW1147-19","F2",9,"Trifloxystrobin",0,"uM","ON_20170920_MW1147-19_09_00(000).h5",2.14194977551944,3.47625,0.031468883276681,80.44525,0.7763125,18.3220625,16,16,44,15.2954545454545,0.39683669077135,10.1186616521852,19.6720930232558,0.196712003215839,70.9318181818182,0.291368396270911,0.011232454949637,1,""
"20170920","MW1147-19","F3",12,"Trifloxystrobin",0.003,"uM","ON_20170920_MW1147-19_12_00(000).h5",2.32321488873547,8.055,0.0225810723664287,82.8464375,0.3009375,9.86925,16,16,225,11.0311111111111,0.165307392607393,24.3349076343636,3.95379464285714,0.0740239258402934,36.1822222222222,0.33509254005056,0.0153034178968777,1,""
"20170920","MW1147-19","F3",5,"Trifloxystrobin",0.003,"uM","ON_20170920_MW1147-19_05_00(000).h5",1.31941127768049,2.12,0.0527285325701664,45.3564666666667,0.612066666666667,47.9806666666667,15,15,13,15.6923076923077,0.329651598401598,3.94014123977133,68.325,0.0471675682741648,54.0769230769231,0.0916151286937523,0.00132221558932864,1,""
"20170920","MW1147-19","F3",7,"Trifloxystrobin",0.003,"uM","ON_20170920_MW1147-19_07_00(000).h5",2.16500096222265,4.55625,0.0343121052414298,69.2410625,0.6286875,18.939375,16,16,36,15.8611111111111,0.414375,7.52181164998717,23.4457142857143,0.0536914896128922,65.1388888888889,0.198236399395857,0.00642698815499572,1,""
"20170920","MW1147-19","F3",9,"Trifloxystrobin",0.003,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.85806018006089,3.97125,0.0310202573544511,78.205,0.622,19.1724375,16,16,55,13,0.283928751803752,10.7489908805502,16.1592592592593,0.110922262123623,52.2909090909091,0.269545003846812,0.00932620364959287,1,""
"20170920","MW1147-19","F4",12,"Trifloxystrobin",0.01,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.9921703088765,6.8475,0.0210696360621038,86.7201875,0.2928125,10.4120625,16,16,170,12.4823529411765,0.160571511005335,28.8318750653606,5.23402366863905,0.0805612603573419,48.6529411764706,0.421936399795703,0.0173775003113858,1,""
"20170920","MW1147-19","F4",5,"Trifloxystrobin",0.01,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.592668405160655,1.02,0.0445168477547711,52.0831428571429,0.450714285714286,62.7570714285714,15,14,13,14.8461538461538,0.241072954822955,8.04082648742843,67.7833333333333,0.0366850677095628,49.6923076923077,0.118727571142134,0.00132658791763727,1,""
"20170920","MW1147-19","F4",7,"Trifloxystrobin",0.01,"uM","ON_20170920_MW1147-19_07_00(000).h5",2.06486202882757,4.63125,0.0358460739429145,66.645875,0.5955625,21.0281875,16,16,32,15.46875,0.368219076930014,5.77453420326898,25.9774193548387,0.0721545686753565,53.65625,0.203500564090222,0.00677781030807115,1,""
"20170920","MW1147-19","F4",9,"Trifloxystrobin",0.01,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.90965753070319,4.84875,0.0336586678778738,84.7436875,0.638,16.7976875,16,16,45,14.2666666666667,0.294010141093474,11.2549547256264,19.4159090909091,0.108986045616126,68.7777777777778,0.284310087198809,0.010038594298339,1,""
"20170920","MW1147-19","F5",12,"Trifloxystrobin",0.03,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.73015411424509,4.29375,0.0323787449646389,72.460625,0.515375,16.8299375,16,16,107,12.2990654205607,0.149823645331823,21.3494420807578,8.32075471698113,0.0759547006736969,49.7102803738318,0.317607362021734,0.0118371966825356,1,""
"20170920","MW1147-19","F5",5,"Trifloxystrobin",0.03,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.545209932615802,1.09875,0.0270503563061883,67.8178125,0.3754375,55.3671875,16,16,14,15.8571428571429,0.223442009379509,16.3418672780538,62.5461538461538,0.0296762678626232,91.6428571428571,0.223260188123918,0.00209395160275934,1,""
"20170920","MW1147-19","F5",7,"Trifloxystrobin",0.03,"uM","ON_20170920_MW1147-19_07_00(000).h5",2.09868148830288,4.68375,0.0343529664832709,75.0125,0.5943125,14.501375,16,16,47,14.936170212766,0.43545109146173,10.562191853347,18.8130434782609,0.0900614614952298,67.9148936170213,0.229754958451612,0.00890104563308334,1,""
"20170920","MW1147-19","F5",9,"Trifloxystrobin",0.03,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.74326822768981,2.72625,0.0360585292882614,66.4505,0.804875,24.6708125,16,16,34,14.8823529411765,0.322893562728122,9.11046488467514,26.4969696969697,0.0626954564849162,67.2647058823529,0.223572809073067,0.00769926915123515,1,""
"20170920","MW1147-19","F6",12,"Trifloxystrobin",0.1,"uM","ON_20170920_MW1147-19_12_00(000).h5",2.42481300502111,6.8475,0.021633295087619,88.5035625,0.3586875,9.7816875,16,16,181,13.1436464088398,0.169242963144897,27.3477102843887,4.88805555555556,0.105735185010778,52.7569060773481,0.428244360127524,0.0223487405402251,1,""
"20170920","MW1147-19","F6",5,"Trifloxystrobin",0.1,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.668036147606888,1.49538461538462,0.0504128121107001,47.1978888888889,0.411222222222222,42.4654444444444,13,9,13,10,0.231955128205128,4.69009584664537,65.6958333333333,0.0357615497948871,28.2307692307692,0.0413704556565251,0.000578754260259258,1,""
"20170920","MW1147-19","F6",7,"Trifloxystrobin",0.1,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.66488962883984,3.084,0.0414999442170876,60.8012666666667,0.650266666666667,26.9634666666667,15,15,34,13.6764705882353,0.390718954248366,8.45158133534985,26.5106060606061,0.117862268691363,55.8823529411765,0.142541323090338,0.0048830037684301,1,""
"20170920","MW1147-19","F6",9,"Trifloxystrobin",0.1,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.78630074220037,3.656,0.0351219678996929,80.9028,0.753133333333333,19.8,15,15,37,14.2972972972973,0.33143018018018,10.5141058038858,23.3263888888889,0.171116367763375,68.5945945945946,0.272299278524126,0.00957020367363965,1,""
"20170920","MW1147-19","F7",12,"Trifloxystrobin",0.3,"uM","ON_20170920_MW1147-19_12_00(000).h5",1.40917906744246,4.1625,0.0143174815036309,81.1314375,0.225125,19.542,16,16,114,12.5614035087719,0.104154773710695,29.7949931007294,7.72566371681416,0.0578980589092273,53.0350877192982,0.508198661749132,0.0181859407171413,1,""
"20170920","MW1147-19","F7",5,"Trifloxystrobin",0.3,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.374344532420729,0.725454545454545,0.0289900562786627,61.0733,0.3495,70.8919,11,10,11,13.6363636363636,0.202372835497836,13.6150234741784,73.695,0.0391965909817992,47.4545454545455,0.168964667583975,0.00101064584033603,1,""
"20170920","MW1147-19","F7",7,"Trifloxystrobin",0.3,"uM","ON_20170920_MW1147-19_07_00(000).h5",0.993542108240937,2.16,0.030024027726703,77.4294,0.5318,27.7692666666667,16,15,29,15,0.334220406030751,12.1548892150695,29.7696428571429,0.071521075912574,59.9655172413793,0.255763576499903,0.00634496502265689,1,""
"20170920","MW1147-19","F7",9,"Trifloxystrobin",0.3,"uM","ON_20170920_MW1147-19_09_00(000).h5",1.05041928104354,2.26125,0.0237576534075846,86.284375,0.5400625,29.5463125,16,16,32,14.34375,0.344464482999639,13.2420996958879,27.9193548387097,0.17142135092762,62.59375,0.363770518950294,0.00967677658628694,1,""
"20170920","MW1147-19","F8",12,"Trifloxystrobin",1,"uM","ON_20170920_MW1147-19_12_00(000).h5",0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,""
"20170920","MW1147-19","F8",5,"Trifloxystrobin",1,"uM","ON_20170920_MW1147-19_05_00(000).h5",0.563334985782625,0.36,0.0617679999999975,14.159,0.432,82.78,2,1,0,NA,NA,0,NA,NA,NA,0.00436909528853385,4.08160869973945e-06,1,""
"20170920","MW1147-19","F8",7,"Trifloxystrobin",1,"uM","ON_20170920_MW1147-19_07_00(000).h5",1.00466711318538,1.284,0.0442362510937361,76.811,0.41575,37.2245,5,4,7,5.28571428571429,0.183928571428571,1.72113289760349,104.375,0.0274735322364085,11.2857142857143,0.116084916678488,8.82585930191138e-06,1,""
"20170920","MW1147-19","F8",9,"Trifloxystrobin",1,"uM","ON_20170920_MW1147-19_09_00(000).h5",0.85014100479539,1.9725,0.0420048332970355,57.1557142857143,0.393571428571429,39.6231428571429,8,7,20,6.95,0.176416666666667,6.63860103626943,44.0131578947368,0.0448375479007761,20.5,0.0774527207758308,0.000986332044010985,1,""
