"date","Plate.SN","well","treatment","dose","units","wllq_by_well","wllq_notes_by_well","meanfiringrate_auc","burst.per.min_auc","mean.isis_auc","per.spikes.in.burst_auc","mean.dur_auc","mean.IBIs_auc","nAE_auc","nABE_auc","ns.n_auc","ns.peak.m_auc","ns.durn.m_auc","ns.percent.of.spikes.in.ns_auc","ns.mean.insis_auc","ns.durn.sd_auc","ns.mean.spikes.in.ns_auc","r_auc","mi_auc"
"20220223","MW78-7108","C1","7126 G1","0.1002","uM","1","",13.266175,12.740625,0.638904,254.202625,7.273948,143.5155,58.5,40,26.5,61.5,1.943257,16.659059,83.985,0.177966,304.6875,0.674429,0.019726
"20211027","MW75-9317","D1","7126 G10","0.1002","uM","1","Hot water shut off in building; ",3.52005,2.738571,0.046731,126.937286,1.018929,47.734071,28,21,52.5,20.957143,0.198738,32.335271,36.915441,0.055511,143.014286,0.671762,0.019352
"20211027","MW75-9315","E1","7126 G10","0.1002","uM","1","Hot water shut off in building; ",11.762439,6.384857,0.579312,450.1078,117.69815,83.39655,44.5,30,31.5,22.5,0.532807,18.366338,64.63125,0.307004,238.928571,0.7403,0.034354
"20211027","MW75-9316","F1","7126 G10","0.1002","uM","1","Hot water shut off in building; ",36.30843,9.75,0.786987,205.079,42.7235,155.526,16.5,9.5,0,0,0,0,0,0,0,0.030713,0.000119
"20210915","MW75-9302","A1","7126 A8","0.1003","uM","1","",15.473918,13.047917,0.688366,355.853885,6.476958,311.179719,89.5,78.5,103,63.93617,1.945928,41.413831,204.816304,0.289743,537.526187,1.701501,0.080897
"20210915","MW75-9220","B1","7126 A8","0.1003","uM","1","",10.157485,6.490625,0.068162,338.332344,3.636188,250.264844,78.5,64,52.5,96,3.128079,40.365886,302.385417,1.114265,795.661765,1.963652,0.075052
"20210915","MW75-9301","C1","7126 A8","0.1003","uM","1","",3.619904,4.974,0.041636,138.795536,1.507929,42.522857,57,21,63.5,62.058824,1.230647,71.742325,411.336364,0.197786,473.588235,1.863915,0.047038
"20210929","MW75-9308","A1","7126 B2","0.1003","uM","1","Hot water shut off in building; ",20.619967,25.400625,0.551694,562.029344,23.942188,190.699969,121,101,408,121.226417,2.383744,70.723961,164.08584,0.765414,767.041152,2.624081,0.181343
"20210929","MW75-9306","B1","7126 B2","0.1003","uM","1","Hot water shut off in building; ",17.122582,19.515,0.340167,583.956313,7.318281,291.594625,116,101,225,121.552145,2.836973,63.197085,921.785364,1.300265,798.88967,2.332394,0.12875
"20210929","MW75-9307","C1","7126 B2","0.1003","uM","1","Hot water shut off in building; ",13.509564,20.604792,0.230057,586.157325,4.197123,386.826135,118.5,99,356.5,120.913285,2.046565,146.33752,528.640919,0.848854,775.155797,3.291097,0.171896
"20211110","MW78-6210","D1","7126 C5","0.1003","uM","0","(7126 C5) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",3.659066,5.597857,0.337455,136.341231,2.176154,141.684692,30.5,22,15,23.1,0.55729,8.687843,130.108333,0.228477,137.85,0.217094,0.003489
"20220615","MW78-7302","D1","7126 C5","0.1003","uM","1","",10.670242,21.24125,0.456417,705.356094,8.762062,338.878156,111,101,101,94.571429,2.315884,58.523691,521.271733,0.309754,689.475198,2.114661,0.05954
"20211110","MW78-6208","E1","7126 C5","0.1003","uM","0","(7126 C5) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",3.065081,4.18875,0.053773,109.542,0.929,72.7465,17,4.5,10.5,16.071429,0.41875,6.620903,191.7625,0.163464,64.071429,0.167006,0.000872
"20220615","MW78-7220","E1","7126 C5","0.1003","uM","1","",10.77184,17.650464,0.458808,504.229969,6.8305,329.148281,111.5,90,66.5,94.762605,2.511321,41.676478,797.906611,0.51666,713.380252,1.770562,0.05897
"20211110","MW78-6209","F1","7126 C5","0.1003","uM","0","(7126 C5) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",2.456667,8.415,0.181558,50.6955,0.79575,41.0895,3,3,0,0,0,0,0,0,0,-0.003117,1.2e-05
"20220615","MW78-7301","F1","7126 C5","0.1003","uM","1","",8.024036,13.294625,0.423326,580.453096,6.448127,419.293704,104,101,83.5,95.82,2.791453,61.876686,450.775609,0.650816,712.79,1.948871,0.056304
"20211124","MW78-6218","D1","7126 D12","0.1003","uM","1","Hot water shut off in building; ",16.03101,11.301648,0.372205,403.900875,27.760719,310.026312,91,72,70.5,87.516129,2.167204,29.267439,999.690357,0.411249,650.445565,1.249995,0.0497
"20211124","MW78-6219","E1","7126 D12","0.1003","uM","1","Hot water shut off in building; ",12.683432,17.678667,0.36875,325.488767,5.932283,132.3938,80.5,45.5,53,83.285714,2.478143,26.359843,300.244167,0.558021,712.142857,1.345609,0.061077
"20211124","MW78-6217","F1","7126 D12","0.1003","uM","1","Hot water shut off in building; ",11.608496,8.560446,0.620827,449.015875,198.396313,89.94175,57.5,30.5,55.5,59,1.355623,34.184913,549.66371,0.307877,434.786458,0.88557,0.026983
"20220119","MW78-6315","D1","7126 F10","0.1003","uM","1","",7.95793,6.546964,0.29466,424.960521,26.131677,309.202948,73,50,81,83.808244,1.35638,62.239771,530.214375,0.663104,654.320789,1.797846,0.044355
"20220119","MW78-6316","E1","7126 F10","0.1003","uM","1","",5.724751,7.689286,0.107524,290.65383,3.700563,213.909268,78.5,41,83.5,88.581081,1.46088,66.175473,846.526488,0.372442,618.748311,1.734425,0.042348
"20220119","MW78-6317","F1","7126 F10","0.1003","uM","1","",5.541984,3.848667,0.055105,131.418643,1.9065,71.870571,55,21,56,78.513333,0.958122,46.57747,1076.73125,0.296319,469.506667,1.181015,0.023803
"20220119","MW78-6317","D1","7126 F11","0.1003","uM","1","",8.052085,7.786875,0.152936,301.467835,4.870139,215.616716,73.5,51.5,65,85.375,1.534622,37.820463,927.511594,0.638097,526.875,1.095487,0.035249
"20220119","MW78-6315","E1","7126 F11","0.1003","uM","1","",11.3865,7.567582,0.196545,369.455143,6.676393,381.085821,87,64,94.5,78.535714,1.7543,47.853226,453.725922,1.103662,562.525,1.608899,0.055842
"20220119","MW78-6316","F1","7126 F11","0.1003","uM","1","",6.413587,5.724333,0.242736,356.139108,5.68207,422.531623,70.5,48.5,70,52.5,1.893411,46.033979,338.453431,0.523242,488.814286,1.638378,0.050819
"20211027","MW75-9316","A1","7126 H10","0.1004","uM","1","Hot water shut off in building; ",8.12013,3.48,0.391474,29.81,2.4175,50.7175,14.5,2.5,0,0,0,0,0,0,0,-0.0082,1e-06
"20211027","MW75-9317","B1","7126 H10","0.1004","uM","1","Hot water shut off in building; ",1.280002,0.405,0,0,0,0,16,0,7.5,15.9,0.287893,28.81997,267.525,0.073753,38.1,0.362249,0
"20211027","MW75-9315","C1","7126 H10","0.1004","uM","1","Hot water shut off in building; ",4.396554,1.760625,0.038196,125.331563,1.487625,104.881875,36,24,24,23.34375,0.437436,15.589185,85.85,0.203097,187.03125,0.626019,0.021173
"20220316","MW78-7112","D1","7126 H4","0.1004","uM","1","",9.340501,13.015714,0.45278,454.713344,5.040812,307.333156,112,77,141,95.101093,1.821683,78.485252,490.412143,0.224831,706.196721,2.096211,0.07505
"20220316","MW78-7113","E1","7126 H4","0.1004","uM","1","",14.526062,20.905179,0.367299,486.415993,4.626324,281.545402,110.5,75.5,177.5,91.530129,2.251938,61.507928,397.711053,0.3462,773.238761,1.989269,0.087497
"20220316","MW78-7114","F1","7126 H4","0.1004","uM","1","",9.490724,8.733125,0.072331,340.573469,1.890167,139.81449,87.5,61.5,112.5,89,2.075446,73.188257,880.326316,0.342934,664.778846,1.698922,0.061924
"20211124","MW78-6219","D1","7126 D11","0.1006","uM","1","Hot water shut off in building; ",17.178072,12.039375,0.361797,318.4091,24.787552,224.938273,97,49,80.5,90.121951,2.425836,30.702442,389.824375,0.443996,692.502033,1.344038,0.076313
"20211124","MW78-6217","E1","7126 D11","0.1006","uM","1","Hot water shut off in building; ",7.319856,10.453125,0.248686,228.340625,2.79999,105.339677,79,39,60,64,1.559934,33.818044,637.469118,0.200974,563.671429,0.83827,0.034876
"20211124","MW78-6218","F1","7126 D11","0.1006","uM","1","Hot water shut off in building; ",23.492174,6.951023,0.729222,407.370812,92.216562,299.415906,93.5,40.5,44.5,63.083333,1.978871,38.945605,406.519608,0.481172,657.464286,1.384235,0.043758
"20210929","MW75-9306","A1","7126 B1","0.1007","uM","1","Hot water shut off in building; ",16.09227,15.923036,0.133869,493.516417,4.767552,277.405156,113.5,93.5,190.5,123.768131,2.857853,76.601938,816.663436,0.906978,963.717399,2.533439,0.134298
"20210929","MW75-9307","B1","7126 B1","0.1007","uM","1","Hot water shut off in building; ",16.708436,18.720625,0.4942,517.647792,6.310656,298.078188,126,96,240,129.221804,2.557664,90.4508,565.825962,1.212455,920.908362,2.985574,0.15974
"20210929","MW75-9308","C1","7126 B1","0.1007","uM","1","Hot water shut off in building; ",18.590853,28.47274,0.312371,593.966781,5.844,225.957844,128.5,108.5,359,121.365942,2.324119,72.293101,473.237221,0.780012,701.758799,2.520774,0.154877
"20211027","MW75-9315","D1","7126 H11","0.1007","uM","1","Hot water shut off in building; ",10.399947,24.18,0.352591,350.6734,6.91025,87.2809,34.5,27.5,24,22.5,0.578767,17.862959,84.645,0.412076,267.375,0.768508,0.030896
"20211027","MW75-9316","E1","7126 H11","0.1007","uM","1","Hot water shut off in building; ",14.290253,5.710769,0.294919,134.309269,5.957923,117.668038,29,21.5,42,21.107143,0.357966,24.093598,41.994444,0.099534,180.375,0.586035,0.021532
"20211027","MW75-9317","F1","7126 H11","0.1007","uM","1","Hot water shut off in building; ",2.530419,0.0975,0,0,0,0,16,0,0,0,0,0,0,0,0,-0.001605,6e-06
"20220316","MW78-7114","A1","7126 H2","0.1007","uM","1","",10.604773,11.324464,0.523783,508.230854,7.382698,269.453406,113.5,72.5,85,95.636364,3.458425,51.659587,691.603385,0.601027,929.318182,1.975439,0.077131
"20220316","MW78-7112","B1","7126 H2","0.1007","uM","1","",8.637818,9.423125,0.123326,393.331031,3.710719,293.442875,98,68,117.5,92.507246,2.205983,74.808769,573.639167,0.36658,735.35763,2.201407,0.086749
"20220316","MW78-7113","C1","7126 H2","0.1007","uM","1","",17.059696,14.9,0.17181,463.290267,9.766333,174.558567,107.5,72,177,89.011521,2.234699,54.756037,340.118701,0.459563,692.397465,2.582073,0.147662
"20211124","MW78-6215","B1","7126 D1","0.1008","uM","1","Hot water shut off in building; ",10.588601,13.26375,0.430549,259.580188,6.325469,199.165469,73.5,48,60,71.034483,1.809651,22.616219,1225.54375,0.260978,457.396552,0.756652,0.027305
"20211124","MW78-6216","C1","7126 D1","0.1008","uM","1","Hot water shut off in building; ",8.364537,18.154667,0.213746,472.31345,3.658537,307.20345,49.5,44.5,77,54.361842,0.844846,71.137369,324.219788,0.145551,298.421053,1.249871,0.020743
"20211124","MW78-6217","D1","7126 D10","0.1008","uM","1","Hot water shut off in building; ",10.427789,7.59075,0.367972,373.542594,40.81276,169.340094,74,37.5,47.5,63.7,1.852853,30.031842,513.626042,0.166324,642.295,1.427296,0.047284
"20211124","MW78-6218","E1","7126 D10","0.1008","uM","1","Hot water shut off in building; ",7.013755,10.9375,0.213872,348.102802,3.091052,300.888271,78,63.5,120,84.071429,1.518005,64.220152,738.834545,0.414115,492.327381,1.348312,0.03799
"20211124","MW78-6219","F1","7126 D10","0.1008","uM","1","Hot water shut off in building; ",23.316414,17.883125,0.798902,557.68625,133.148125,155.078469,79,43,42.5,64,2.478648,18.799432,456.603289,0.3742,604.575,1.152735,0.054557
"20211124","MW78-6214","C1","7126 D3","0.1008","uM","1","Hot water shut off in building; ",4.696963,5.793571,0.322805,199.469808,7.121942,97.037077,45.5,24.5,61.5,56.825269,0.826809,54.637334,421.555,0.260459,292.669355,1.12199,0.01473
"20220223","MW78-7110","A1","7126 G9","0.1008","uM","1","",8.403042,7.3875,0.387762,196.0837,6.2101,115.2672,57.5,35,29,61.5,1.722165,16.944477,1254.615,0.391758,318.21875,0.474784,0.014384
"20220223","MW78-7111","B1","7126 G9","0.1008","uM","1","",15.106829,20.362351,0.863579,505.872594,155.019917,180.550177,68,43.5,23.5,64,2.154596,9.873049,88.430769,0.330848,393.642857,0.536145,0.019591
"20220223","MW78-7109","C1","7126 G9","0.1008","uM","1","",10.442379,6.796875,0.307643,203.308094,6.168406,160.093562,74.5,36.5,30.5,64,2.32487,18.890354,1315.64375,0.271736,505.676471,0.74157,0.024272
"20220316","MW78-7117","A4","9163 A1","0.1008","mg/ml","1","",20.266659,29.479583,0.51115,503.288115,8.86825,235.587229,118.5,111,151.5,126.224432,3.846769,45.575081,298.943647,0.537822,688.701705,1.74487,0.07963
"20220316","MW78-7115","B4","9163 A1","0.1008","mg/ml","1","",7.819323,12.306875,0.360322,539.984333,5.837117,497.510333,93,77,123,90.915966,1.77092,68.412532,451.061167,0.420975,641.665158,1.48356,0.048667
"20220316","MW78-7116","C4","9163 A1","0.1008","mg/ml","1","",20.222693,27.09375,0.469991,465.828052,10.23293,269.918785,136,120.5,178,113.338462,4.847909,24.657296,1118.168452,2.157874,637.150679,1.293143,0.082668
"20210915","MW75-9217","A1","7126 A1","0.1009","uM","1","",16.985777,12.9355,0.774292,447.3256,14.515581,426.041494,99,79,49.5,64,2.887892,27.933379,324.179963,0.52691,589.388889,1.65224,0.060914
"20210915","MW75-9218","B1","7126 A1","0.1009","uM","1","",22.308374,24.673125,0.670918,506.284375,67.603187,199.877531,87.5,74.5,97,96,2.710748,33.641633,241.162755,0.416197,818.6775,1.457257,0.078482
"20210915","MW75-9219","C1","7126 A1","0.1009","uM","1","",17.028727,10.761534,0.807784,288.249271,21.904333,263.602813,93.5,40.5,75.5,94.666667,2.747634,38.557398,962.866047,0.605214,731.921053,1.739368,0.054331
"20220601","MW78-7217","A8","7126 B11","0.101","uM","1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20220601","MW78-7218","B8","7126 B11","0.101","uM","1","",2.917779,0.12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"20220601","MW78-7219","C8","7126 B11","0.101","uM","1","",0.230559,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0
"20210929","MW75-9311","D1","7126 B11","0.101","uM","1","Hot water shut off in building; ",0.579462,0.636,0,0,0,0,55,0,22.5,63.4,0.618926,183.895949,214.28125,0.283907,616.3,2.669943,0
"20210929","MW75-9309","E1","7126 B11","0.101","uM","1","Hot water shut off in building; ",0.435835,0.64125,0,0,0,0,36.5,0,11,64,0.933425,98.491791,1348.525,0.206131,510.5,2.841362,0
"20210929","MW75-9310","F1","7126 B11","0.101","uM","1","Hot water shut off in building; ",0.381539,0.803077,0.034113,149.891125,0.84775,145.956,19.5,18,15,22.2,0.152177,40.841828,102.091667,0.049047,124.2,0.830808,0.007907
"20211110","MW78-6208","D1","7126 C4","0.101","uM","0","(7126 C4) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",6.497206,4.058571,0.797927,116.860692,4.729577,227.573385,37.5,24,21,22.714286,0.527934,9.373615,88.309615,0.171833,135.964286,0.237178,0.004571
"20220615","MW78-7220","D1","7126 C4","0.101","uM","1","",10.310102,9.80625,0.480928,463.396358,9.166045,397.822847,113.5,87,75,94.956522,2.779106,51.724872,787.098864,0.374311,900.894649,2.229734,0.071935
"20211110","MW78-6209","E1","7126 C4","0.101","uM","0","(7126 C4) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",4.276406,1.935,0.088541,31.947,0.8135,54.5855,22.5,4.5,6,22.875,0.246184,4.775315,397.775,0.064446,97.5,0.115685,0.000411
"20220615","MW78-7301","E1","7126 C4","0.101","uM","1","",7.057635,9.2975,0.122421,483.685812,3.254125,296.277406,100.5,90,112,90.504348,1.953648,96.799321,340.131944,0.598476,646.247826,2.318695,0.060528
"20211110","MW78-6210","F1","7126 C4","0.101","uM","0","(7126 C4) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",3.72927,4.41,0.180527,27.8445,1.240875,47.576063,16,12,3,20.25,0.220536,1.173971,687.975,0.002778,105,0.008734,0.000156
"20220615","MW78-7302","F1","7126 C4","0.101","uM","1","",14.302215,11.70375,0.493056,667.446956,187.99885,251.167406,116,86.5,106,92.690476,2.996824,51.298678,363.495982,0.602789,712.507619,2.115308,0.085653
"20211208","MW78-6304","D1","7126 E6","0.101","uM","1","Hot water shut off in building; ",10.818787,16.165179,0.286387,241.879718,21.419718,96.821615,49,27,48.5,56.724138,0.560992,13.700765,871.8,0.076926,309.706897,0.262197,0.008668
"20211208","MW78-6305","E1","7126 E6","0.101","uM","1","Hot water shut off in building; ",13.816431,32.115604,0.580523,342.870667,6.165103,84.848,51.5,29,21.5,45,0.748564,4.754188,129.015,0.205861,188.909091,0.086781,0.002624
"20211208","MW78-6303","F1","7126 E6","0.101","uM","1","Hot water shut off in building; ",2.01612,1.41,0.091814,42.6705,1.05,29.4765,9,1.5,0,0,0,0,0,0,0,0.005231,4.9e-05
"20220223","MW78-7108","A1","7126 G2","0.1013","uM","1","",7.260355,5.330625,0.637214,202.444219,10.1275,297.374937,58.5,37,24,24,0.478655,30.106061,85.765,0.08199,186.28125,0.62429,0.015237
"20220223","MW78-7106","B1","7126 G2","0.1013","uM","1","",9.393284,4.0335,0.411422,233.405967,45.4067,117.878567,52.5,30,18,24,0.800601,6.623608,103.670455,0.137972,167.5,0.469981,0.016733
"20220223","MW78-7107","C1","7126 G2","0.1013","uM","1","",7.029034,1.937292,0.350974,202.212438,39.54375,230.378802,54.5,31.5,15,24,1.128073,11.4332,141.5,0.18513,229.35,0.579619,0.020332
"20220223","MW78-7111","D1","7126 G11","0.1014","uM","1","",20.408059,15.918295,1.004327,328.182094,12.139406,253.9305,66,35.5,16,36,0.916967,15.922457,160.717857,0.145085,283.3125,0.692567,0.015569
"20220223","MW78-7109","E1","7126 G11","0.1014","uM","1","",14.256718,13.860208,0.586946,276.823514,9.974457,177.807386,79.5,48,19,64,2.329278,11.422998,116.8125,0.325233,447.590909,0.621958,0.02251
"20220223","MW78-7110","F1","7126 G11","0.1014","uM","1","",10.036701,2.608125,0.342668,147.535156,4.419469,242.663094,47,28,18,24,1.238315,18.492104,116.195455,0.1851,242,0.616326,0.017071
"20211110","MW78-6210","A1","7126 C2","0.1016","uM","0","(7126 C2) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",6.496377,6.584286,0.457892,102.804,2.886,73.792,20.5,7,0,0,0,0,0,0,0,0.002546,1.3e-05
"20220615","MW78-7302","A1","7126 C2","0.1016","uM","1","",13.695441,15.9375,0.427424,516.760704,6.485298,295.824452,114,95,120.5,91.818182,2.858003,52.3972,361.587463,0.819714,740.704545,2.138257,0.10068
"20211110","MW78-6208","B1","7126 C2","0.1016","uM","0","(7126 C2) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",2.107284,3.501,0.053871,91.4775,0.46575,14.577,17.5,3,9,17,0.177279,5.127498,263.565,0.035715,62,0.045286,0.000401
"20220615","MW78-7220","B1","7126 C2","0.1016","uM","1","",10.234779,14.1625,0.45392,544.889385,7.4945,316.047515,118.5,84,87.5,124.75,3.475563,56.859675,705.430667,0.276599,723.262821,2.394486,0.068603
"20211110","MW78-6209","C1","7126 C2","0.1016","uM","0","(7126 C2) Sample has >= 4 noisy endpoints and platewise median of controls < 2SD below mean of all NFA data for key general activity endpoints; Hot water shut off in building; ",9.965932,5.506286,0.088305,104.303357,4.459821,62.297143,42,21,15,24,0.930383,3.874906,126.408333,0.094972,180.9,0.176705,0.005397
"20220615","MW78-7301","C1","7126 C2","0.1016","uM","1","",9.635498,11.544375,0.31941,594.240506,6.757275,404.781869,121,89,135.5,127.642857,3.24818,67.806113,1516.180167,0.460397,741.872374,2.728647,0.098172
"20220223","MW78-7108","D1","7126 G5","0.1025","uM","1","",18.337301,5.714375,0.531142,279.760083,46.737833,262.793104,72.5,34,33,88,3.468303,20.883277,73.208333,0.147937,664.131579,0.814307,0.028226
"20220223","MW78-7106","E1","7126 G5","0.1025","uM","1","",5.361113,1.59375,0.035091,129.347906,1.643156,89.831531,43.5,24,19.5,24,1.006704,17.088285,99.2625,0.233731,232.269231,0.594985,0.017816
"20220223","MW78-7107","F1","7126 G5","0.1025","uM","1","",8.802789,6.606,0.407372,236.8325,7.516393,113.753036,41.5,25,15,24,1.120483,8.952512,126.341667,0.236576,214.35,0.43042,0.011822
"20220316","MW78-7114","D1","7126 H5","0.103","uM","1","",12.649391,15.55125,0.416944,440.65976,5.272083,325.396031,100.5,88,130.5,89.704444,1.934287,61.426545,316.186638,0.386478,628.641111,1.504055,0.052446
"20220316","MW78-7112","E1","7126 H5","0.103","uM","1","",10.245563,14.404773,0.211405,408.284867,4.3957,225.363917,86,64.5,107.5,86.295833,2.23167,72.083587,533.405907,0.430614,745.5875,1.651506,0.056713
"20220316","MW78-7113","F1","7126 H5","0.103","uM","1","",10.962694,10.269643,0.204558,457.950057,29.197031,221.210805,114,71,131,93.183673,2.444702,77.131355,571.5125,0.576632,873.625886,2.154236,0.084085
"20220330","MW78-7120","A3","9163 B7","0.103","mg/ml","1","",15.037591,7.400962,0.363095,263.893802,6.994594,291.447052,97.5,55,41,94,3.39912,17.472809,471.545,0.73941,621.916667,1.127565,0.05394
"20220330","MW78-7118","B3","9163 B7","0.103","mg/ml","1","",10.734382,11.004545,0.499695,377.220708,7.009167,280.680531,91,49.5,33,96,3.328604,18.024084,720.287821,0.560439,787.517857,1.178298,0.042039
"20220330","MW78-7119","C3","9163 B7","0.103","mg/ml","1","",15.269736,20.518929,0.372893,337.47079,12.46273,187.922009,102,67.5,33.5,90.865385,4.80816,10.804471,2045.758333,1.70115,652.961538,0.864637,0.043673
"20220223","MW78-7111","A1","7126 G8","0.1031","uM","1","",9.118365,2.813464,0.644566,142.031476,9.178964,503.220917,59,29.5,25.5,22.5,0.561577,12.628163,77.620313,0.066946,157.941176,0.609267,0.016425
"20220223","MW78-7109","B1","7126 G8","0.1031","uM","1","",27.692053,8.203846,1.005451,340.111719,58.849848,340.590527,83.5,52,22,64,2.289536,11.722634,103.73125,0.172209,404.269231,0.64293,0.023551
"20220223","MW78-7110","C1","7126 G8","0.1031","uM","1","",6.426548,4.7925,0.236999,194.738188,3.769031,159.86575,53,34,34.5,63.916667,1.51359,32.560065,711.415441,0.330958,552.416667,0.777354,0.024289
